,x,y,z,idx
97052,34.666668,29.0,59.0,400
97053,34.0,29.0,59.666668,400
97054,26.333334,30.0,59.0,400
97055,27.0,30.666666,59.0,400
97056,34.666668,30.0,59.0,400
97057,34.0,30.666666,59.0,400
97058,34.0,30.0,59.666668,400
97059,27.333334,31.0,59.0,400
97060,27.0,31.0,59.333332,400
97061,28.0,31.666666,59.0,400
97062,29.0,31.666666,59.0,400
97063,30.0,31.666666,59.0,400
97064,31.0,31.666666,59.0,400
97065,32.0,31.666666,59.0,400
97066,33.666668,31.0,59.0,400
97067,33.0,31.666666,59.0,400
97068,33.0,31.0,59.666668,400
97069,28.0,18.333334,60.0,400
97070,26.0,19.333334,60.0,400
97071,27.333334,19.0,60.0,400
97072,27.0,19.333334,60.0,400
97073,28.666666,19.0,60.0,400
97074,28.0,19.0,60.666668,400
97075,29.0,19.333334,60.0,400
97076,25.333334,20.0,60.0,400
97077,26.0,20.0,60.666668,400
97078,27.0,20.0,60.666668,400
97079,28.0,20.0,60.666668,400
97080,29.666666,20.0,60.0,400
97081,29.0,20.0,60.666668,400
97082,30.0,20.333334,60.0,400
97083,25.333334,21.0,60.0,400
97084,30.666666,21.0,60.0,400
97085,30.0,21.0,60.666668,400
97086,31.0,21.333334,60.0,400
97087,25.333334,22.0,60.0,400
97088,31.666666,22.0,60.0,400
97089,31.0,22.0,60.666668,400
97090,32.0,22.333334,60.0,400
97091,25.333334,23.0,60.0,400
97092,32.666668,23.0,60.0,400
97093,32.0,23.0,60.666668,400
97094,33.0,23.333334,60.0,400
97095,25.333334,24.0,60.0,400
97096,33.666668,24.0,60.0,400
97097,33.0,24.0,60.666668,400
97098,25.333334,25.0,60.0,400
97099,33.666668,25.0,60.0,400
97100,33.0,25.0,60.666668,400
97101,25.333334,26.0,60.0,400
97102,33.666668,26.0,60.0,400
97103,33.0,26.0,60.666668,400
97104,25.333334,27.0,60.0,400
97105,33.666668,27.0,60.0,400
97106,33.0,27.0,60.666668,400
97107,25.333334,28.0,60.0,400
97108,26.0,28.666666,60.0,400
97109,32.0,28.0,60.666668,400
97110,33.666668,28.0,60.0,400
97111,33.0,28.0,60.666668,400
97112,26.333334,29.0,60.0,400
97113,26.0,29.0,60.333332,400
97114,32.0,29.0,60.666668,400
97115,33.666668,29.0,60.0,400
97116,33.0,29.0,60.666668,400
97117,26.333334,30.0,60.0,400
97118,32.0,30.0,60.666668,400
97119,33.666668,30.0,60.0,400
97120,33.0,30.666666,60.0,400
97121,33.0,30.0,60.666668,400
97122,26.333334,31.0,60.0,400
97123,27.0,31.666666,60.0,400
97124,28.0,31.666666,60.0,400
97125,29.0,31.666666,60.0,400
97126,30.0,31.666666,60.0,400
97127,31.0,31.666666,60.0,400
97128,31.0,31.0,60.666668,400
97129,32.666668,31.0,60.0,400
97130,32.0,31.666666,60.0,400
97131,32.0,31.0,60.666668,400
97132,26.0,20.333334,61.0,400
97133,27.0,20.333334,61.0,400
97134,28.0,20.333334,61.0,400
97135,29.0,20.333334,61.0,400
97136,25.333334,21.0,61.0,400
97137,26.0,21.0,61.666668,400
97138,27.0,21.0,61.666668,400
97139,28.0,21.0,61.666668,400
97140,29.666666,21.0,61.0,400
97141,29.0,21.0,61.666668,400
97142,30.0,21.333334,61.0,400
97143,25.333334,22.0,61.0,400
97144,30.666666,22.0,61.0,400
97145,31.0,22.333334,61.0,400
97146,25.333334,23.0,61.0,400
97147,31.666666,23.0,61.0,400
97148,32.0,23.333334,61.0,400
97149,25.333334,24.0,61.0,400
97150,32.666668,24.0,61.0,400
97151,32.0,24.0,61.666668,400
97152,25.333334,25.0,61.0,400
97153,32.666668,25.0,61.0,400
97154,32.0,25.0,61.666668,400
97155,25.333334,26.0,61.0,400
97156,32.666668,26.0,61.0,400
97157,32.0,26.0,61.666668,400
97158,25.333334,27.0,61.0,400
97159,32.666668,27.0,61.0,400
97160,32.0,27.666666,61.0,400
97161,32.0,27.0,61.666668,400
97162,25.333334,28.0,61.0,400
97163,31.666666,28.0,61.0,400
97164,25.333334,29.0,61.0,400
97165,26.0,29.666666,61.0,400
97166,31.666666,29.0,61.0,400
97167,26.333334,30.0,61.0,400
97168,26.0,30.0,61.333332,400
97169,31.666666,30.0,61.0,400
97170,31.0,30.666666,61.0,400
97171,31.0,30.0,61.666668,400
97172,26.333334,31.0,61.0,400
97173,27.0,31.666666,61.0,400
97174,28.0,31.666666,61.0,400
97175,29.0,31.666666,61.0,400
97176,30.666666,31.0,61.0,400
97177,30.0,31.666666,61.0,400
97178,30.0,31.0,61.666668,400
97179,26.0,21.333334,62.0,400
97180,27.0,21.333334,62.0,400
97181,28.0,21.333334,62.0,400
97182,29.0,21.333334,62.0,400
97183,30.0,21.333334,62.0,400
97184,25.333334,22.0,62.0,400
97185,26.0,22.0,62.666668,400
97186,27.0,22.0,62.666668,400
97187,28.0,22.0,62.666668,400
97188,29.0,22.0,62.666668,400
97189,30.666666,22.0,62.0,400
97190,30.0,22.0,62.666668,400
97191,31.0,22.333334,62.0,400
97192,25.333334,23.0,62.0,400
97193,29.0,23.0,62.666668,400
97194,30.0,23.0,62.666668,400
97195,31.666666,23.0,62.0,400
97196,31.0,23.0,62.666668,400
97197,25.333334,24.0,62.0,400
97198,31.666666,24.0,62.0,400
97199,25.333334,25.0,62.0,400
97200,31.666666,25.0,62.0,400
97201,25.333334,26.0,62.0,400
97202,31.666666,26.0,62.0,400
97203,31.0,26.0,62.666668,400
97204,25.333334,27.0,62.0,400
97205,31.666666,27.0,62.0,400
97206,31.0,27.0,62.666668,400
97207,25.333334,28.0,62.0,400
97208,31.666666,28.0,62.0,400
97209,31.0,28.0,62.666668,400
97210,25.333334,29.0,62.0,400
97211,31.666666,29.0,62.0,400
97212,31.0,29.666666,62.0,400
97213,31.0,29.0,62.666668,400
97214,25.333334,30.0,62.0,400
97215,26.0,30.666666,62.0,400
97216,30.666666,30.0,62.0,400
97217,30.0,30.666666,62.0,400
97218,30.0,30.0,62.666668,400
97219,26.333334,31.0,62.0,400
97220,27.0,31.666666,62.0,400
97221,28.0,31.666666,62.0,400
97222,28.0,31.0,62.666668,400
97223,29.666666,31.0,62.0,400
97224,29.0,31.666666,62.0,400
97225,29.0,31.0,62.666668,400
97226,26.0,22.333334,63.0,400
97227,27.0,22.333334,63.0,400
97228,28.0,22.333334,63.0,400
97229,25.333334,23.0,63.0,400
97230,26.0,23.0,63.666668,400
97231,27.0,23.0,63.666668,400
97232,28.666666,23.0,63.0,400
97233,28.0,23.0,63.666668,400
97234,29.0,23.333334,63.0,400
97235,30.0,23.333334,63.0,400
97236,31.0,23.333334,63.0,400
97237,25.333334,24.0,63.0,400
97238,26.0,24.0,63.666668,400
97239,27.0,24.0,63.666668,400
97240,28.0,24.0,63.666668,400
97241,29.0,24.0,63.666668,400
97242,30.0,24.0,63.666668,400
97243,31.666666,24.0,63.0,400
97244,31.0,24.0,63.666668,400
97245,25.333334,25.0,63.0,400
97246,30.0,25.0,63.666668,400
97247,31.666666,25.0,63.0,400
97248,31.0,25.666666,63.0,400
97249,25.333334,26.0,63.0,400
97250,30.666666,26.0,63.0,400
97251,25.333334,27.0,63.0,400
97252,30.666666,27.0,63.0,400
97253,25.333334,28.0,63.0,400
97254,30.666666,28.0,63.0,400
97255,31.0,28.0,63.333332,400
97256,25.333334,29.0,63.0,400
97257,30.666666,29.0,63.0,400
97258,30.0,29.666666,63.0,400
97259,31.0,29.0,63.333332,400
97260,25.333334,30.0,63.0,400
97261,26.0,30.666666,63.0,400
97262,28.0,30.666666,63.0,400
97263,29.666666,30.0,63.0,400
97264,29.0,30.666666,63.0,400
97265,29.0,30.0,63.666668,400
97266,26.333334,31.0,63.0,400
97267,27.666666,31.0,63.0,400
97268,27.0,31.666666,63.0,400
97269,27.0,31.0,63.666668,400
97270,26.0,24.333334,64.0,400
97271,27.0,24.333334,64.0,400
97272,28.0,24.333334,64.0,400
97273,29.0,24.333334,64.0,400
97274,31.0,24.333334,64.0,400
97275,25.333334,25.0,64.0,400
97276,26.0,25.0,64.666664,400
97277,27.0,25.0,64.666664,400
97278,28.0,25.0,64.666664,400
97279,29.666666,25.0,64.0,400
97280,29.0,25.0,64.666664,400
97281,30.333334,25.0,64.0,400
97282,30.0,25.333334,64.0,400
97283,31.666666,25.0,64.0,400
97284,31.0,25.666666,64.0,400
97285,31.0,25.0,64.666664,400
97286,25.333334,26.0,64.0,400
97287,30.666666,26.0,64.0,400
97288,30.0,26.0,64.666664,400
97289,25.333334,27.0,64.0,400
97290,30.666666,27.0,64.0,400
97291,31.0,27.333334,64.0,400
97292,25.333334,28.0,64.0,400
97293,31.666666,28.0,64.0,400
97294,31.0,28.0,64.666664,400
97295,25.333334,29.0,64.0,400
97296,29.0,29.666666,64.0,400
97297,30.0,29.666666,64.0,400
97298,30.0,29.0,64.666664,400
97299,31.666666,29.0,64.0,400
97300,31.0,29.666666,64.0,400
97301,31.0,29.0,64.666664,400
97302,25.333334,30.0,64.0,400
97303,26.0,30.666666,64.0,400
97304,27.0,30.666666,64.0,400
97305,28.666666,30.0,64.0,400
97306,28.0,30.666666,64.0,400
97307,31.0,30.0,64.333336,400
97308,27.0,31.0,64.333336,400
97309,26.0,25.333334,65.0,400
97310,27.0,25.333334,65.0,400
97311,28.0,25.333334,65.0,400
97312,29.0,25.333334,65.0,400
97313,25.333334,26.0,65.0,400
97314,27.0,26.0,65.666664,400
97315,28.0,26.0,65.666664,400
97316,29.666666,26.0,65.0,400
97317,29.0,26.0,65.666664,400
97318,30.0,26.333334,65.0,400
97319,25.333334,27.0,65.0,400
97320,28.0,27.0,65.666664,400
97321,29.0,27.0,65.666664,400
97322,30.666666,27.0,65.0,400
97323,30.0,27.0,65.666664,400
97324,25.333334,28.0,65.0,400
97325,29.0,28.0,65.666664,400
97326,30.666666,28.0,65.0,400
97327,30.0,28.666666,65.0,400
97328,30.0,28.0,65.666664,400
97329,25.333334,29.0,65.0,400
97330,29.666666,29.0,65.0,400
97331,29.0,29.666666,65.0,400
97332,29.0,29.0,65.666664,400
97333,31.0,29.333334,65.0,400
97334,25.333334,30.0,65.0,400
97335,26.0,30.666666,65.0,400
97336,28.666666,30.0,65.0,400
97337,28.0,30.666666,65.0,400
97338,29.0,30.0,65.333336,400
97339,30.333334,30.0,65.0,400
97340,30.0,30.0,65.333336,400
97341,31.666666,30.0,65.0,400
97342,31.0,30.666666,65.0,400
97343,31.0,30.0,65.666664,400
97344,26.333334,31.0,65.0,400
97345,26.0,31.0,65.333336,400
97346,27.666666,31.0,65.0,400
97347,27.0,31.666666,65.0,400
97348,28.0,31.0,65.333336,400
97349,26.0,25.333334,66.0,400
97350,25.333334,26.0,66.0,400
97351,26.666666,26.0,66.0,400
97352,26.0,26.0,66.666664,400
97353,27.0,26.333334,66.0,400
97354,25.333334,27.0,66.0,400
97355,26.0,27.0,66.666664,400
97356,27.666666,27.0,66.0,400
97357,27.0,27.0,66.666664,400
97358,28.0,27.333334,66.0,400
97359,25.333334,28.0,66.0,400
97360,27.0,28.0,66.666664,400
97361,28.666666,28.0,66.0,400
97362,28.0,28.0,66.666664,400
97363,25.333334,29.0,66.0,400
97364,28.666666,29.0,66.0,400
97365,28.0,29.0,66.666664,400
97366,29.0,29.333334,66.0,400
97367,30.0,29.333334,66.0,400
97368,25.333334,30.0,66.0,400
97369,28.0,30.0,66.666664,400
97370,29.0,30.666666,66.0,400
97371,29.0,30.0,66.666664,400
97372,30.666666,30.0,66.0,400
97373,30.0,30.666666,66.0,400
97374,30.0,30.0,66.666664,400
97375,25.333334,31.0,66.0,400
97376,26.0,31.666666,66.0,400
97377,27.0,31.666666,66.0,400
97378,28.666666,31.0,66.0,400
97379,28.0,31.666666,66.0,400
97380,28.0,31.0,66.666664,400
97381,26.0,27.333334,67.0,400
97382,25.333334,28.0,67.0,400
97383,26.666666,28.0,67.0,400
97384,26.0,28.0,67.666664,400
97385,27.0,28.333334,67.0,400
97386,25.333334,29.0,67.0,400
97387,26.0,29.0,67.666664,400
97388,27.666666,29.0,67.0,400
97389,27.0,29.0,67.666664,400
97390,25.333334,30.0,67.0,400
97391,27.666666,30.0,67.0,400
97392,27.0,30.0,67.666664,400
97393,25.333334,31.0,67.0,400
97394,26.0,31.666666,67.0,400
97395,26.0,31.0,67.666664,400
97396,27.666666,31.0,67.0,400
97397,27.0,31.666666,67.0,400
97398,27.0,31.0,67.666664,400
97399,26.0,29.333334,68.0,400
97400,25.333334,30.0,68.0,400
97401,26.666666,30.0,68.0,400
97402,26.0,30.666666,68.0,400
97403,26.0,30.0,68.666664,400
97404,26.0,30.0,22.333334,401
97405,27.0,30.0,22.333334,401
97406,28.0,30.0,22.333334,401
97407,26.0,31.0,22.333334,401
97408,27.0,31.0,22.333334,401
97409,28.0,31.0,22.333334,401
97410,27.0,32.0,22.333334,401
97411,28.0,32.0,22.333334,401
97412,26.0,29.333334,23.0,401
97413,27.0,29.333334,23.0,401
97414,27.0,29.0,23.333334,401
97415,28.0,29.333334,23.0,401
97416,28.0,29.0,23.333334,401
97417,25.333334,30.0,23.0,401
97418,28.666666,30.0,23.0,401
97419,29.0,30.0,23.333334,401
97420,25.333334,31.0,23.0,401
97421,26.0,31.666666,23.0,401
97422,28.666666,31.0,23.0,401
97423,29.0,31.0,23.333334,401
97424,30.0,31.0,23.333334,401
97425,26.333334,32.0,23.0,401
97426,27.0,32.666668,23.0,401
97427,28.666666,32.0,23.0,401
97428,28.0,32.666668,23.0,401
97429,29.0,32.0,23.333334,401
97430,27.0,28.333334,24.0,401
97431,27.0,28.0,24.333334,401
97432,28.0,28.333334,24.0,401
97433,28.0,28.0,24.333334,401
97434,26.333334,29.0,24.0,401
97435,26.0,29.333334,24.0,401
97436,26.0,29.0,24.333334,401
97437,28.666666,29.0,24.0,401
97438,29.0,29.333334,24.0,401
97439,29.0,29.0,24.333334,401
97440,30.0,29.0,24.333334,401
97441,25.333334,30.0,24.0,401
97442,29.666666,30.0,24.0,401
97443,30.0,30.333334,24.0,401
97444,30.0,30.0,24.333334,401
97445,25.333334,31.0,24.0,401
97446,26.0,31.666666,24.0,401
97447,30.666666,31.0,24.0,401
97448,30.0,31.666666,24.0,401
97449,26.333334,32.0,24.0,401
97450,27.0,32.666668,24.0,401
97451,28.0,32.666668,24.0,401
97452,29.666666,32.0,24.0,401
97453,29.0,32.666668,24.0,401
97454,30.0,32.0,24.333334,401
97455,27.0,26.0,25.333334,401
97456,28.0,26.0,25.333334,401
97457,27.0,27.333334,25.0,401
97458,27.0,27.0,25.333334,401
97459,28.0,27.333334,25.0,401
97460,28.0,27.0,25.333334,401
97461,29.0,27.0,25.333334,401
97462,30.0,27.0,25.333334,401
97463,26.333334,28.0,25.0,401
97464,26.0,28.333334,25.0,401
97465,28.666666,28.0,25.0,401
97466,29.0,28.333334,25.0,401
97467,29.0,28.0,25.333334,401
97468,30.0,28.333334,25.0,401
97469,30.0,28.0,25.333334,401
97470,25.333334,29.0,25.0,401
97471,30.666666,29.0,25.0,401
97472,31.0,29.0,25.333334,401
97473,25.333334,30.0,25.0,401
97474,30.666666,30.0,25.0,401
97475,31.0,30.0,25.333334,401
97476,25.333334,31.0,25.0,401
97477,26.0,31.666666,25.0,401
97478,30.666666,31.0,25.0,401
97479,31.0,31.0,25.333334,401
97480,26.333334,32.0,25.0,401
97481,27.0,32.666668,25.0,401
97482,28.0,32.666668,25.0,401
97483,29.0,32.666668,25.0,401
97484,30.666666,32.0,25.0,401
97485,30.0,32.666668,25.0,401
97486,27.0,24.0,26.333334,401
97487,28.0,24.0,26.333334,401
97488,29.0,24.0,26.333334,401
97489,30.0,24.0,26.333334,401
97490,27.0,25.333334,26.0,401
97491,27.0,25.0,26.333334,401
97492,28.0,25.333334,26.0,401
97493,28.0,25.0,26.333334,401
97494,29.0,25.0,26.333334,401
97495,30.0,25.0,26.333334,401
97496,26.333334,26.0,26.0,401
97497,28.666666,26.0,26.0,401
97498,29.0,26.333334,26.0,401
97499,29.0,26.0,26.333334,401
97500,30.0,26.333334,26.0,401
97501,30.0,26.0,26.333334,401
97502,31.0,26.0,26.333334,401
97503,26.333334,27.0,26.0,401
97504,26.0,27.0,26.333334,401
97505,30.666666,27.0,26.0,401
97506,31.0,27.0,26.333334,401
97507,26.333334,28.0,26.0,401
97508,26.0,28.333334,26.0,401
97509,26.0,28.0,26.333334,401
97510,30.666666,28.0,26.0,401
97511,31.0,28.333334,26.0,401
97512,31.0,28.0,26.333334,401
97513,25.333334,29.0,26.0,401
97514,31.666666,29.0,26.0,401
97515,25.333334,30.0,26.0,401
97516,31.666666,30.0,26.0,401
97517,25.333334,31.0,26.0,401
97518,26.0,31.666666,26.0,401
97519,26.0,31.0,26.666666,401
97520,31.666666,31.0,26.0,401
97521,31.0,31.666666,26.0,401
97522,26.333334,32.0,26.0,401
97523,27.0,32.666668,26.0,401
97524,27.0,32.0,26.666666,401
97525,28.0,32.666668,26.0,401
97526,28.0,32.0,26.666666,401
97527,29.0,32.666668,26.0,401
97528,30.666666,32.0,26.0,401
97529,30.0,32.666668,26.0,401
97530,27.0,22.0,27.333334,401
97531,27.0,23.333334,27.0,401
97532,27.0,23.0,27.333334,401
97533,28.0,23.333334,27.0,401
97534,28.0,23.0,27.333334,401
97535,29.0,23.333334,27.0,401
97536,29.0,23.0,27.333334,401
97537,30.0,23.333334,27.0,401
97538,30.0,23.0,27.333334,401
97539,31.0,23.0,27.333334,401
97540,26.333334,24.0,27.0,401
97541,30.666666,24.0,27.0,401
97542,31.0,24.0,27.333334,401
97543,26.333334,25.0,27.0,401
97544,30.666666,25.0,27.0,401
97545,31.0,25.333334,27.0,401
97546,31.0,25.0,27.333334,401
97547,32.0,25.0,27.333334,401
97548,26.333334,26.0,27.0,401
97549,26.0,26.333334,27.0,401
97550,31.666666,26.0,27.0,401
97551,32.0,26.0,27.333334,401
97552,25.333334,27.0,27.0,401
97553,26.0,27.0,27.666666,401
97554,31.666666,27.0,27.0,401
97555,32.0,27.0,27.333334,401
97556,25.333334,28.0,27.0,401
97557,26.0,28.0,27.666666,401
97558,31.666666,28.0,27.0,401
97559,32.0,28.0,27.333334,401
97560,25.333334,29.0,27.0,401
97561,31.666666,29.0,27.0,401
97562,32.0,29.0,27.333334,401
97563,25.333334,30.0,27.0,401
97564,26.0,30.666666,27.0,401
97565,26.0,30.0,27.666666,401
97566,31.666666,30.0,27.0,401
97567,26.333334,31.0,27.0,401
97568,27.0,31.666666,27.0,401
97569,28.0,31.666666,27.0,401
97570,31.666666,31.0,27.0,401
97571,31.0,31.666666,27.0,401
97572,28.333334,32.0,27.0,401
97573,29.0,32.666668,27.0,401
97574,30.666666,32.0,27.0,401
97575,30.0,32.666668,27.0,401
97576,27.0,21.333334,28.0,401
97577,27.0,21.0,28.333334,401
97578,30.0,21.0,28.333334,401
97579,26.333334,22.0,28.0,401
97580,27.666666,22.0,28.0,401
97581,28.0,22.333334,28.0,401
97582,28.0,22.0,28.333334,401
97583,29.0,22.333334,28.0,401
97584,29.0,22.0,28.333334,401
97585,30.0,22.333334,28.0,401
97586,30.0,22.0,28.333334,401
97587,31.0,22.333334,28.0,401
97588,31.0,22.0,28.333334,401
97589,32.0,22.0,28.333334,401
97590,26.333334,23.0,28.0,401
97591,31.666666,23.0,28.0,401
97592,32.0,23.0,28.333334,401
97593,26.333334,24.0,28.0,401
97594,31.666666,24.0,28.0,401
97595,32.0,24.333334,28.0,401
97596,32.0,24.0,28.333334,401
97597,26.333334,25.0,28.0,401
97598,32.666668,25.0,28.0,401
97599,33.0,25.0,28.333334,401
97600,26.333334,26.0,28.0,401
97601,32.666668,26.0,28.0,401
97602,33.0,26.0,28.333334,401
97603,34.0,26.0,28.333334,401
97604,26.333334,27.0,28.0,401
97605,32.666668,27.0,28.0,401
97606,33.0,27.0,28.333334,401
97607,26.333334,28.0,28.0,401
97608,26.0,28.333334,28.0,401
97609,32.666668,28.0,28.0,401
97610,33.0,28.0,28.333334,401
97611,25.333334,29.0,28.0,401
97612,26.0,29.666666,28.0,401
97613,26.0,29.0,28.666666,401
97614,32.666668,29.0,28.0,401
97615,32.0,29.666666,28.0,401
97616,33.0,29.0,28.333334,401
97617,26.333334,30.0,28.0,401
97618,31.666666,30.0,28.0,401
97619,32.0,30.0,28.333334,401
97620,33.0,30.0,28.333334,401
97621,26.333334,31.0,28.0,401
97622,27.0,31.666666,28.0,401
97623,28.0,31.666666,28.0,401
97624,31.666666,31.0,28.0,401
97625,31.0,31.666666,28.0,401
97626,32.0,31.0,28.333334,401
97627,33.0,31.0,28.333334,401
97628,28.333334,32.0,28.0,401
97629,28.0,32.0,28.333334,401
97630,29.0,32.666668,28.0,401
97631,30.666666,32.0,28.0,401
97632,30.0,32.666668,28.0,401
97633,31.0,32.0,28.333334,401
97634,32.0,32.0,28.333334,401
97635,27.0,19.0,29.333334,401
97636,28.0,19.0,29.333334,401
97637,29.0,19.0,29.333334,401
97638,30.0,19.0,29.333334,401
97639,27.0,20.333334,29.0,401
97640,27.0,20.0,29.333334,401
97641,28.0,20.0,29.333334,401
97642,29.0,20.0,29.333334,401
97643,30.0,20.333334,29.0,401
97644,30.0,20.0,29.333334,401
97645,26.333334,21.0,29.0,401
97646,27.666666,21.0,29.0,401
97647,28.0,21.333334,29.0,401
97648,28.0,21.0,29.333334,401
97649,29.333334,21.0,29.0,401
97650,29.0,21.333334,29.0,401
97651,29.0,21.0,29.333334,401
97652,30.666666,21.0,29.0,401
97653,31.0,21.333334,29.0,401
97654,31.0,21.0,29.333334,401
97655,32.0,21.333334,29.0,401
97656,32.0,21.0,29.333334,401
97657,26.333334,22.0,29.0,401
97658,32.666668,22.0,29.0,401
97659,26.333334,23.0,29.0,401
97660,32.666668,23.0,29.0,401
97661,33.0,23.0,29.333334,401
97662,26.333334,24.0,29.0,401
97663,32.666668,24.0,29.0,401
97664,33.0,24.333334,29.0,401
97665,33.0,24.0,29.333334,401
97666,26.333334,25.0,29.0,401
97667,33.666668,25.0,29.0,401
97668,34.0,25.333334,29.0,401
97669,34.0,25.0,29.333334,401
97670,26.333334,26.0,29.0,401
97671,34.666668,26.0,29.0,401
97672,34.0,26.666666,29.0,401
97673,26.333334,27.0,29.0,401
97674,33.666668,27.0,29.0,401
97675,34.0,27.0,29.333334,401
97676,26.333334,28.0,29.0,401
97677,33.666668,28.0,29.0,401
97678,34.0,28.0,29.333334,401
97679,26.333334,29.0,29.0,401
97680,33.666668,29.0,29.0,401
97681,34.0,29.0,29.333334,401
97682,26.333334,30.0,29.0,401
97683,33.666668,30.0,29.0,401
97684,34.0,30.0,29.333334,401
97685,26.333334,31.0,29.0,401
97686,27.0,31.666666,29.0,401
97687,33.666668,31.0,29.0,401
97688,33.0,31.666666,29.0,401
97689,34.0,31.0,29.333334,401
97690,27.333334,32.0,29.0,401
97691,28.0,32.666668,29.0,401
97692,28.0,32.0,29.666666,401
97693,29.0,32.666668,29.0,401
97694,30.0,32.666668,29.0,401
97695,31.0,32.666668,29.0,401
97696,32.666668,32.0,29.0,401
97697,32.0,32.666668,29.0,401
97698,33.0,32.0,29.333334,401
97699,27.0,18.333334,30.0,401
97700,27.0,18.0,30.333334,401
97701,28.0,18.333334,30.0,401
97702,29.0,18.333334,30.0,401
97703,30.0,18.333334,30.0,401
97704,26.333334,19.0,30.0,401
97705,30.666666,19.0,30.0,401
97706,26.333334,20.0,30.0,401
97707,30.666666,20.0,30.0,401
97708,31.0,20.333334,30.0,401
97709,31.0,20.0,30.333334,401
97710,32.0,20.333334,30.0,401
97711,26.333334,21.0,30.0,401
97712,32.666668,21.0,30.0,401
97713,26.333334,22.0,30.0,401
97714,32.666668,22.0,30.0,401
97715,33.0,22.333334,30.0,401
97716,26.333334,23.0,30.0,401
97717,33.666668,23.0,30.0,401
97718,26.333334,24.0,30.0,401
97719,33.666668,24.0,30.0,401
97720,34.0,24.333334,30.0,401
97721,34.0,24.0,30.333334,401
97722,26.333334,25.0,30.0,401
97723,34.666668,25.0,30.0,401
97724,26.333334,26.0,30.0,401
97725,34.666668,26.0,30.0,401
97726,26.333334,27.0,30.0,401
97727,34.666668,27.0,30.0,401
97728,35.0,27.0,30.333334,401
97729,26.333334,28.0,30.0,401
97730,34.666668,28.0,30.0,401
97731,35.0,28.0,30.333334,401
97732,26.333334,29.0,30.0,401
97733,34.666668,29.0,30.0,401
97734,26.333334,30.0,30.0,401
97735,34.666668,30.0,30.0,401
97736,26.333334,31.0,30.0,401
97737,27.0,31.666666,30.0,401
97738,27.0,31.0,30.666666,401
97739,28.0,31.666666,30.0,401
97740,34.666668,31.0,30.0,401
97741,34.0,31.666666,30.0,401
97742,28.333334,32.0,30.0,401
97743,29.0,32.666668,30.0,401
97744,30.0,32.666668,30.0,401
97745,31.0,32.666668,30.0,401
97746,32.0,32.666668,30.0,401
97747,33.666668,32.0,30.0,401
97748,33.0,32.666668,30.0,401
97749,33.0,32.0,30.666666,401
97750,27.0,17.333334,31.0,401
97751,26.333334,18.0,31.0,401
97752,27.666666,18.0,31.0,401
97753,28.0,18.333334,31.0,401
97754,28.0,18.0,31.333334,401
97755,29.0,18.333334,31.0,401
97756,30.0,18.333334,31.0,401
97757,26.333334,19.0,31.0,401
97758,30.666666,19.0,31.0,401
97759,31.0,19.333334,31.0,401
97760,31.0,19.0,31.333334,401
97761,32.0,19.0,31.333334,401
97762,26.333334,20.0,31.0,401
97763,31.666666,20.0,31.0,401
97764,32.0,20.333334,31.0,401
97765,32.0,20.0,31.333334,401
97766,33.0,20.0,31.333334,401
97767,26.333334,21.0,31.0,401
97768,32.666668,21.0,31.0,401
97769,33.0,21.0,31.333334,401
97770,26.333334,22.0,31.0,401
97771,32.666668,22.0,31.0,401
97772,33.0,22.333334,31.0,401
97773,33.0,22.0,31.333334,401
97774,26.333334,23.0,31.0,401
97775,33.666668,23.0,31.0,401
97776,34.0,23.333334,31.0,401
97777,26.333334,24.0,31.0,401
97778,34.666668,24.0,31.0,401
97779,26.333334,25.0,31.0,401
97780,34.666668,25.0,31.0,401
97781,26.333334,26.0,31.0,401
97782,34.666668,26.0,31.0,401
97783,35.0,26.333334,31.0,401
97784,35.0,26.0,31.333334,401
97785,26.333334,27.0,31.0,401
97786,35.666668,27.0,31.0,401
97787,26.333334,28.0,31.0,401
97788,35.666668,28.0,31.0,401
97789,35.0,28.666666,31.0,401
97790,26.333334,29.0,31.0,401
97791,27.0,29.0,31.666666,401
97792,34.666668,29.0,31.0,401
97793,35.0,29.0,31.333334,401
97794,26.333334,30.0,31.0,401
97795,27.0,30.666666,31.0,401
97796,27.0,30.0,31.666666,401
97797,34.666668,30.0,31.0,401
97798,27.333334,31.0,31.0,401
97799,28.0,31.666666,31.0,401
97800,33.0,31.666666,31.0,401
97801,34.666668,31.0,31.0,401
97802,34.0,31.666666,31.0,401
97803,34.0,31.0,31.666666,401
97804,28.333334,32.0,31.0,401
97805,29.0,32.666668,31.0,401
97806,29.0,32.0,31.666666,401
97807,30.0,32.666668,31.0,401
97808,31.0,32.666668,31.0,401
97809,32.666668,32.0,31.0,401
97810,32.0,32.666668,31.0,401
97811,32.0,32.0,31.666666,401
97812,27.0,17.333334,32.0,401
97813,28.0,17.333334,32.0,401
97814,26.333334,18.0,32.0,401
97815,28.666666,18.0,32.0,401
97816,29.0,18.333334,32.0,401
97817,29.0,18.0,32.333332,401
97818,30.0,18.333334,32.0,401
97819,30.0,18.0,32.333332,401
97820,31.0,18.333334,32.0,401
97821,31.0,18.0,32.333332,401
97822,32.0,18.333334,32.0,401
97823,32.0,18.0,32.333332,401
97824,26.333334,19.0,32.0,401
97825,32.666668,19.0,32.0,401
97826,33.0,19.333334,32.0,401
97827,33.0,19.0,32.333332,401
97828,26.333334,20.0,32.0,401
